US_State,Year,Program_Name,Incentive_Type,Amount_USD,Amount_Notes,Income_Eligibility,Vehicle_Price_Cap_USD,Stackable,Program_Status,Start_Date,End_Date,Administering_Agency,Source_URL
MD,2016,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2017,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2018,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2019,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2020,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2021,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2022,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
MD,2023,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual a",,,,amended,2010-05-20 00:00:00 UTC,,,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
CA,2016,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2017,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2018,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2019,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2020,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2021,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2022,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
CA,2023,Advanced Transportation Tax Exclusion,EXEM|TAX,,"The California Alternative Energy and Advanced Transportation Financing
Authority (CAEATFA) provides a sales and use tax exclusion for qualified
manufacturers of advanced transportation products, comp",,,,amended,2010-03-24 00:00:00 UTC,,,http://www.oal.ca.gov/
IL,2016,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2017,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2018,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2019,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2020,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2021,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2022,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
IL,2023,School Bus Retrofit Reimbursement,RBATE,,"The Illinois State Board of Education will reimburse any qualifying
school district for the cost of converting gasoline buses to more
fuel-efficient engines or to engines using alternative fuels.
Rest",,,,enacted,2006-01-01 00:00:00 UTC,,,http://www.ilga.gov/legislation/ilcs/ilcs.asp
NM,2016,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2017,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2018,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2019,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2020,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2021,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2022,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
NM,2023,Alternative Fuel Tax Exemption,EXEM|TAX,,"Alternative fuel distributed by or used for federal government, state
government, or Indian nation, tribe, or pueblo purposes is exempt from
the state excise tax.

(Reference [New Mexico Statutes 7-16",,,,enacted,2015-07-01 00:00:00 UTC,,,https://nmonesource.com/nmos/en/nav.do
UT,2016,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2017,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2018,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2019,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2020,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2021,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2022,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
UT,2023,Propane and Electricity Tax Exemptions,EXEM|TAX,,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference ",,,,amended,,,,http://le.utah.gov/xcode/code.html
CA,2016,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2017,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2018,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2019,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2020,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2021,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2022,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
CA,2023,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,RBATE,,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualif",,,,,,,,
GA,2016,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2017,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2018,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2019,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2020,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2021,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2022,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
GA,2023,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,TAX,,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is ba",,,,enacted,2012-05-03 00:00:00 UTC,,,https://www.legis.ga.gov/
NY,2016,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2017,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2018,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2019,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2020,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2021,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2022,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
NY,2023,Heavy-Duty Alternative Fuel and Advanced Vehicle Purchase Vouchers,RBATE,,"The New York State Energy Research and Development Authority (NYSERDA)
provides incentives for all-electric and hydrogen fuel cell electric
trucks and buses. Incentives are released on a staggered sch",,,,enacted,2012-11-01 00:00:00 UTC,,,
US,2016,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2017,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2018,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2019,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2020,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2021,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2022,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
US,2023,Alternative Fuel Infrastructure Tax Credit,TAX,,"For alternative fuel vehicle (AFV) infrastructure placed in service
prior to January 1, 2023, see the [Pre-2023 Alternative Fuel
Infrastructure Tax Credit](https://afdc.energy.gov/laws/13402) entry.

",,,,amended,2005-08-08 00:00:00 UTC,2026-06-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/116th-congress|http://www.gpo.gov/fdsys/|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress|https://www.irs.gov/pub/irs-drop/n-07-43.pdf
MA,2016,Light-Duty Zero Emission Vehicle (ZEV) Rebates,RBATE,,"Massachusetts Department of Energy Resources' Massachusetts Offers
Rebates for Electric Vehicles (MOR-EV) Program offers residents,
non-profits, and businesses rebates of up to \$3,500 for the purchas",,,,enacted,2014-03-01 00:00:00 UTC,,,
